repeat,ensemble,n,estimator,mom_num_groups,n_sample,estimate,error,abs_error
37,clifford,10,median_of_means,6,300,-7.687499999999973,-2.7153640450003964,2.7153640450003964
37,clifford,10,median_of_means,6,1000,1.9984014443252818e-15,4.972135954999579,4.972135954999579
37,clifford,10,median_of_means,6,3000,-4.099999999999988,0.8721359549995888,0.8721359549995888
37,clifford,10,median_of_means,6,5000,-5.229591836734675,-0.2574558817350985,0.2574558817350985
37,clifford,10,median_of_means,6,10000,-4.306722689075615,0.665413265923962,0.665413265923962
37,clifford,10,median_of_means,6,15000,-4.458749999999986,0.5133859549995909,0.5133859549995909
37,clifford,10,median_of_means,6,20000,-4.5360786078607696,0.4360573471388074,0.4360573471388074
37,clifford,10,median_of_means,6,25000,-4.3364438310129465,0.6356921239866304,0.6356921239866304
37,clifford,10,median_of_means,6,30000,-4.458749999999985,0.5133859549995918,0.5133859549995918
37,clifford,10,median_of_means,6,35000,-4.678660209154793,0.2934757458447841,0.2934757458447841
37,clifford,10,median_of_means,6,40000,-4.343871887188705,0.6282640678108722,0.6282640678108722
37,clifford,10,median_of_means,6,45000,-4.544166666666651,0.4279692883329256,0.4279692883329256
37,clifford,10,median_of_means,6,50000,-4.566557662306476,0.4055782926931011,0.4055782926931011
37,seeqst_uniform,10,median_of_means,6,10,0.0,4.972135954999577,4.972135954999577
37,seeqst_uniform,10,median_of_means,6,30,0.0,4.972135954999577,4.972135954999577
37,seeqst_uniform,10,median_of_means,6,100,0.0,4.972135954999577,4.972135954999577
37,seeqst_uniform,10,median_of_means,6,300,0.0,4.972135954999577,4.972135954999577
37,seeqst_uniform,10,median_of_means,6,1000,0.0,4.972135954999577,4.972135954999577
37,seeqst_uniform,10,median_of_means,6,3000,-5.12,-0.14786404500042316,0.14786404500042316
37,seeqst_uniform,10,median_of_means,6,5000,-3.073229291716687,1.8989066632828902,1.8989066632828902
37,seeqst_uniform,10,median_of_means,6,10000,-4.917166866746699,0.05496908825287772,0.05496908825287772
37,seeqst_uniform,10,median_of_means,6,15000,-5.119999999999999,-0.14786404500042227,0.14786404500042227
37,seeqst_uniform,10,median_of_means,6,20000,-4.608460846084609,0.36367510891496835,0.36367510891496835
37,seeqst_uniform,10,median_of_means,6,25000,-4.793086893903025,0.17904906109655183,0.17904906109655183
37,seeqst_uniform,10,median_of_means,6,30000,-4.9152000000000005,0.05693595499957649,0.05693595499957649
37,seeqst_uniform,10,median_of_means,6,35000,-5.0032573289902285,-0.031121373990651513,0.031121373990651513
37,seeqst_uniform,10,median_of_means,6,40000,-4.685268526852685,0.28686742814689214,0.28686742814689214
37,seeqst_uniform,10,median_of_means,6,45000,-5.051733333333333,-0.07959737833375602,0.07959737833375602
37,seeqst_uniform,10,median_of_means,6,50000,-5.161166446657866,-0.189030491658289,0.189030491658289
37,seeqst_binomial_q0.09091,10,median_of_means,6,10,0.0,4.972135954999577,4.972135954999577
37,seeqst_binomial_q0.09091,10,median_of_means,6,30,0.0,4.972135954999577,4.972135954999577
37,seeqst_binomial_q0.09091,10,median_of_means,6,100,-8.10544518878515,-3.1333092337855737,3.1333092337855737
37,seeqst_binomial_q0.09091,10,median_of_means,6,300,-2.593742460411248,2.378393494588329,2.378393494588329
37,seeqst_binomial_q0.09091,10,median_of_means,6,1000,-5.468734103276728,-0.4965981482771511,0.4965981482771511
37,seeqst_binomial_q0.09091,10,median_of_means,6,3000,-7.7812273812337445,-2.8090914262341675,2.8090914262341675
37,seeqst_binomial_q0.09091,10,median_of_means,6,5000,-7.7843411176808175,-2.8122051626812405,2.8122051626812405
37,seeqst_binomial_q0.09091,10,median_of_means,6,10000,-5.6825690159069975,-0.7104330609074205,0.7104330609074205
37,seeqst_binomial_q0.09091,10,median_of_means,6,15000,-5.654358563696521,-0.6822226086969438,0.6822226086969438
37,seeqst_binomial_q0.09091,10,median_of_means,6,20000,-5.564133990981226,-0.591998035981649,0.591998035981649
37,seeqst_binomial_q0.09091,10,median_of_means,6,25000,-5.16756179102577,-0.19542583602619334,0.19542583602619334
37,seeqst_binomial_q0.09091,10,median_of_means,6,30000,-4.59092415492791,0.3812118000716671,0.3812118000716671
37,seeqst_binomial_q0.09091,10,median_of_means,6,35000,-4.6690032289247565,0.30313272607482045,0.30313272607482045
37,seeqst_binomial_q0.09091,10,median_of_means,6,40000,-4.649748335120675,0.32238761987890197,0.32238761987890197
37,seeqst_binomial_q0.09091,10,median_of_means,6,45000,-4.564986730323797,0.40714922467577974,0.40714922467577974
37,seeqst_binomial_q0.09091,10,median_of_means,6,50000,-4.840117035808822,0.13201891919075504,0.13201891919075504
37,seeqst_binomial_q0.5,10,median_of_means,6,10,0.0,4.972135954999577,4.972135954999577
37,seeqst_binomial_q0.5,10,median_of_means,6,30,0.0,4.972135954999577,4.972135954999577
37,seeqst_binomial_q0.5,10,median_of_means,6,100,0.0,4.972135954999577,4.972135954999577
37,seeqst_binomial_q0.5,10,median_of_means,6,300,-10.24,-5.267864045000423,5.267864045000423
37,seeqst_binomial_q0.5,10,median_of_means,6,1000,-9.253012048192772,-4.2808760931931955,4.2808760931931955
37,seeqst_binomial_q0.5,10,median_of_means,6,3000,-9.216000000000001,-4.243864045000424,4.243864045000424
37,seeqst_binomial_q0.5,10,median_of_means,6,5000,-7.375750300120048,-2.403614345120471,2.403614345120471
37,seeqst_binomial_q0.5,10,median_of_means,6,10000,-5.224489795918368,-0.2523538409187909,0.2523538409187909
37,seeqst_binomial_q0.5,10,median_of_means,6,15000,-5.7344,-0.762264045000423,0.762264045000423
37,seeqst_binomial_q0.5,10,median_of_means,6,20000,-3.6867686768676866,1.2853672781318903,1.2853672781318903
