state_repeat,obs_repeat,state_type,ensemble,n,m,num_observables,estimator,mom_num_groups,n_sample,rmse,max_error
0,17,haar_random,seeqst_uniform,10,3,100,mean,1,100,5.417534342777162,20.55787141365091
0,17,haar_random,seeqst_uniform,10,3,100,mean,1,300,2.5525685266295106,6.904538080317578
0,17,haar_random,seeqst_uniform,10,3,100,mean,1,1000,1.1555296730817857,4.072152440693496
0,17,haar_random,seeqst_uniform,10,3,100,mean,1,3000,0.8259401425453209,2.0650960520387454
0,17,haar_random,seeqst_uniform,10,3,100,mean,1,5000,0.62108109837871,1.6719063727222843
0,17,haar_random,seeqst_uniform,10,3,100,mean,1,10000,0.43293658948990477,1.027569541593856
0,17,haar_random,seeqst_uniform,10,3,100,mean,1,15000,0.33134579410602,0.9508938680598147
0,17,haar_random,seeqst_uniform,10,3,100,mean,1,20000,0.29731066954286806,0.8143605347264814
0,17,haar_random,seeqst_uniform,10,3,100,mean,1,25000,0.2731959708420809,0.7896228226001394
0,17,haar_random,seeqst_uniform,10,3,100,mean,1,30000,0.23667654356228873,0.735009489266806
0,17,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,10,3.8613265751721415,38.611816577397775
0,17,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,30,2.2027354114565867,12.913072050371042
0,17,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,100,1.9366659191367286,7.717668007723866
0,17,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,300,1.0977325633521502,3.8762468126320764
0,17,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,1000,0.6767409200999995,1.9488409731050713
0,17,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,3000,0.3544311258344388,1.2583041866299352
0,17,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,5000,0.30565203046811595,1.0338199774231538
0,17,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,10000,0.21930052139116407,0.6740375540447796
0,17,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,15000,0.16828085892080363,0.48030868473424226
0,17,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,20000,0.150410140303732,0.40420073651099897
0,17,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,25000,0.13271978926885183,0.42335812539581896
0,17,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,30000,0.12649697418843286,0.41248262990581824
0,18,haar_random,pauli,10,3,100,mean,1,10,0.0325329709170128,0.07787141365091066
0,18,haar_random,pauli,10,3,100,mean,1,30,0.0325329709170128,0.07787141365091066
0,18,haar_random,pauli,10,3,100,mean,1,100,0.0325329709170128,0.07787141365091066
0,18,haar_random,pauli,10,3,100,mean,1,300,0.032532970917012786,0.07787141365091066
0,18,haar_random,pauli,10,3,100,mean,1,1000,0.032532970917012786,0.07787141365091066
0,18,haar_random,pauli,10,3,100,mean,1,3000,1.9671726817833701,19.669041446319387
0,18,haar_random,pauli,10,3,100,mean,1,5000,0.032532970917012814,0.07787141365091066
0,18,haar_random,pauli,10,3,100,mean,1,10000,1.950656108111394,5.943220112293926
0,18,haar_random,pauli,10,3,100,mean,1,15000,1.567648418458492,7.851015221388747
0,18,haar_random,pauli,10,3,100,mean,1,20000,1.4977965402397309,5.8827152213887475
0,18,haar_random,pauli,10,3,100,mean,1,25000,1.3319785264827104,4.701735221388748
0,18,haar_random,pauli,10,3,100,mean,1,30000,1.1434668460257134,3.9144152213887486
0,18,haar_random,clifford,10,3,100,mean,1,10,0.0325329709170128,0.07787141365091003
0,18,haar_random,clifford,10,3,100,mean,1,30,0.032532970917012946,0.07787141365091038
0,18,haar_random,clifford,10,3,100,mean,1,100,2.290497623514206,10.27871240855386
0,18,haar_random,clifford,10,3,100,mean,1,300,1.990574309641049,6.862045741887204
0,18,haar_random,clifford,10,3,100,mean,1,1000,0.9341664467820545,3.0758158814034844
0,18,haar_random,clifford,10,3,100,mean,1,3000,0.5300919522054445,1.6861485547220754
0,18,haar_random,clifford,10,3,100,mean,1,5000,0.42706851897853043,1.4128152213887444
0,18,haar_random,clifford,10,3,100,mean,1,10000,0.30642365771486124,0.8874451646229188
0,18,haar_random,clifford,10,3,100,mean,1,15000,0.2756716820998173,0.6527664729956009
0,18,haar_random,clifford,10,3,100,mean,1,20000,0.23039558642651323,0.5799451646229201
0,18,haar_random,clifford,10,3,100,mean,1,25000,0.20827705623670226,0.5799451646229202
0,18,haar_random,clifford,10,3,100,mean,1,30000,0.1834018198057225,0.4432784979562541
0,18,haar_random,seeqst_uniform,10,3,100,mean,1,10,0.0325329709170128,0.07787141365091066
0,18,haar_random,seeqst_uniform,10,3,100,mean,1,30,6.831181615160298,68.31105589078501
0,18,haar_random,seeqst_uniform,10,3,100,mean,1,100,4.102538070221932,20.55787141365091
0,18,haar_random,seeqst_uniform,10,3,100,mean,1,300,1.9361290548156032,6.904538080317578
0,18,haar_random,seeqst_uniform,10,3,100,mean,1,1000,1.1271164786002112,4.164845469301844
0,18,haar_random,seeqst_uniform,10,3,100,mean,1,3000,0.7571771771650887,2.092389224118349
0,18,haar_random,seeqst_uniform,10,3,100,mean,1,5000,0.5531208506704097,1.2811428226001391
0,18,haar_random,seeqst_uniform,10,3,100,mean,1,10000,0.4329488710882559,1.0100414463193985
0,18,haar_random,seeqst_uniform,10,3,100,mean,1,15000,0.3391064621027755,1.0443654868089096
0,18,haar_random,seeqst_uniform,10,3,100,mean,1,20000,0.26942599140524365,0.8052414463193985
0,18,haar_random,seeqst_uniform,10,3,100,mean,1,25000,0.25056481115037554,0.7896228226001394
0,18,haar_random,seeqst_uniform,10,3,100,mean,1,30000,0.24040328618114729,0.735009489266806
0,18,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,10,5.448489775793973,38.54452815099398
0,18,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,30,5.105281394463455,29.98325675450818
0,18,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,100,2.193690950343755,8.995948724103014
0,18,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,300,1.2684718295095974,3.0683126375457337
0,18,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,1000,0.5520075973661248,1.80030025653553
0,18,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,3000,0.3799834961858081,1.2746829404193294
0,18,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,5000,0.31467832886467756,1.2096153097081241
0,18,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,10000,0.21209166377974828,0.9397784921743436
0,18,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,15000,0.14754947433557603,0.4900504629513757
0,18,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,20000,0.1318051570250799,0.445077660029079
0,18,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,25000,0.12683566958616593,0.49005046295137583
0,18,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,30000,0.11954769496517242,0.4600685943365113
0,19,haar_random,pauli,10,3,100,mean,1,10,0.03021378161829887,0.07787141365091066
0,19,haar_random,pauli,10,3,100,mean,1,30,0.03021378161829887,0.07787141365091066
0,19,haar_random,pauli,10,3,100,mean,1,100,0.030213781618298827,0.07787141365091066
0,19,haar_random,pauli,10,3,100,mean,1,300,0.030213781618298845,0.07787141365091066
0,19,haar_random,pauli,10,3,100,mean,1,1000,5.902968462852821,59.02891480874809
0,19,haar_random,pauli,10,3,100,mean,1,3000,2.7823523754889234,19.683174834063397
0,19,haar_random,pauli,10,3,100,mean,1,5000,2.6372654784349594,11.819426320454477
0,19,haar_random,pauli,10,3,100,mean,1,10000,2.4952474466477432,11.789002320997557
0,19,haar_random,pauli,10,3,100,mean,1,15000,1.704034477165161,7.85240232099756
0,19,haar_random,pauli,10,3,100,mean,1,20000,1.4936449913740362,5.8841023209975605
0,19,haar_random,pauli,10,3,100,mean,1,25000,1.362639303801931,4.7031223209975614
0,19,haar_random,pauli,10,3,100,mean,1,30000,1.2001724489641237,3.9620743714264934
0,19,haar_random,clifford,10,3,100,mean,1,10,0.030213781618298834,0.07787141365091003
0,19,haar_random,clifford,10,3,100,mean,1,30,0.030213781618298907,0.07787141365091038
0,19,haar_random,clifford,10,3,100,mean,1,100,2.0523184288913328,10.314333388531951
0,19,haar_random,clifford,10,3,100,mean,1,300,1.2792266245332735,6.827614042893046
0,19,haar_random,clifford,10,3,100,mean,1,1000,0.9157221658825758,3.0924497525269485
0,19,haar_random,clifford,10,3,100,mean,1,3000,0.5847545004378573,1.7257830858602874
0,19,haar_random,clifford,10,3,100,mean,1,5000,0.5376847621205251,1.2007157299888056
0,19,haar_random,clifford,10,3,100,mean,1,10000,0.333061586122521,1.0529899076201927
0,19,haar_random,clifford,10,3,100,mean,1,15000,0.28485978031863324,0.9846565742868592
0,19,haar_random,clifford,10,3,100,mean,1,20000,0.23379862477855207,0.6942399076201935
0,19,haar_random,clifford,10,3,100,mean,1,25000,0.21066060069387624,0.7144497525269579
0,19,haar_random,clifford,10,3,100,mean,1,30000,0.19191789100453185,0.49578308586029196
0,19,haar_random,seeqst_uniform,10,3,100,mean,1,10,0.03021378161829887,0.07787141365091066
0,19,haar_random,seeqst_uniform,10,3,100,mean,1,30,0.03021378161829887,0.07787141365091066
0,19,haar_random,seeqst_uniform,10,3,100,mean,1,100,2.0559944074902274,20.55787141365091
0,19,haar_random,seeqst_uniform,10,3,100,mean,1,300,0.9728076736666034,6.904538080317578
0,19,haar_random,seeqst_uniform,10,3,100,mean,1,1000,0.9874249483506773,2.125871413650911
0,19,haar_random,seeqst_uniform,10,3,100,mean,1,3000,0.7723863213222092,2.079001566354888
0,19,haar_random,seeqst_uniform,10,3,100,mean,1,5000,0.5733259105281399,1.6694015663548882
0,19,haar_random,seeqst_uniform,10,3,100,mean,1,10000,0.43263277403677447,1.1767204711971573
0,19,haar_random,seeqst_uniform,10,3,100,mean,1,15000,0.3473040510891198,0.8128835028165894
0,19,haar_random,seeqst_uniform,10,3,100,mean,1,20000,0.2810877261234233,0.7102314295913736
0,19,haar_random,seeqst_uniform,10,3,100,mean,1,25000,0.27314804270242005,0.638138653290756
0,19,haar_random,seeqst_uniform,10,3,100,mean,1,30000,0.2519849013385119,0.5709039996398992
0,19,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,10,15.58088426130022,89.97108021602006
0,19,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,30,5.6137389444917964,30.007342986291015
0,19,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,100,2.330458162843296,9.020034955885851
0,19,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,300,1.2929748306774695,3.0236612329129473
0,19,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,1000,0.7274159235444827,2.634034786805825
0,19,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,3000,0.41872361452685786,1.5417498375581948
0,19,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,5000,0.3003214805796542,0.8955541520777683
0,19,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,10000,0.1917327344702292,0.5357717286993942
0,19,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,15000,0.18339476430515694,0.6556992031588523
0,19,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,20000,0.1513094452750416,0.5659099816774361
0,19,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,25000,0.14060684675923119,0.4518240993059303
0,19,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,30000,0.1287180958660023,0.4840795491400851
1,0,haar_random,pauli,10,3,100,mean,1,10,0.028547201363543644,0.0699187796890894
1,0,haar_random,pauli,10,3,100,mean,1,30,0.028547201363543644,0.0699187796890894
1,0,haar_random,pauli,10,3,100,mean,1,100,0.028547201363543644,0.0699187796890894
1,0,haar_random,pauli,10,3,100,mean,1,300,19.686417099588837,196.86396694515014
1,0,haar_random,pauli,10,3,100,mean,1,1000,8.353839551615613,59.08296694515021
1,0,haar_random,pauli,10,3,100,mean,1,3000,3.4105869504900186,19.716966945150226
1,0,haar_random,pauli,10,3,100,mean,1,5000,2.046988144663755,11.84376694515023
1,0,haar_random,pauli,10,3,100,mean,1,10000,2.20980159784254,5.9388669451502345
1,0,haar_random,pauli,10,3,100,mean,1,15000,1.760550831998807,3.9705669451502352
1,0,haar_random,pauli,10,3,100,mean,1,20000,1.535691701144774,2.9864169451502356
1,0,haar_random,pauli,10,3,100,mean,1,25000,1.379470760692812,4.747912051514673
1,0,haar_random,pauli,10,3,100,mean,1,30000,1.2453582736638684,3.960592051514673
1,0,haar_random,clifford,10,3,100,mean,1,10,25.096327947396457,102.52980973562013
1,0,haar_random,clifford,10,3,100,mean,1,30,8.358175764457348,34.196476402287004
1,0,haar_random,clifford,10,3,100,mean,1,100,3.540070276713562,10.27980973562041
1,0,haar_random,clifford,10,3,100,mean,1,300,1.7346074356035426,3.4464764022870957
1,0,haar_random,clifford,10,3,100,mean,1,1000,0.9374922827836019,2.077392311570934
1,0,haar_random,clifford,10,3,100,mean,1,3000,0.6145387725743167,1.722030624205468
1,0,haar_random,clifford,10,3,100,mean,1,5000,0.40997117593218096,1.2436972908721353
1,0,haar_random,clifford,10,3,100,mean,1,10000,0.34339073055065084,1.0264682015396884
1,0,haar_random,clifford,10,3,100,mean,1,15000,0.2939611288306548,0.7467766476542084
1,0,haar_random,clifford,10,3,100,mean,1,20000,0.24266832788531778,0.6386405822961928
1,0,haar_random,clifford,10,3,100,mean,1,25000,0.2503720157309531,0.6496398926855311
1,0,haar_random,clifford,10,3,100,mean,1,30000,0.22699555701312138,0.48489058229619336
1,0,haar_random,seeqst_uniform,10,3,100,mean,1,10,20.4779781792173,204.77958382953958
1,0,haar_random,seeqst_uniform,10,3,100,mean,1,30,16.71664693277245,68.30060853364591
1,0,haar_random,seeqst_uniform,10,3,100,mean,1,100,7.924208722144622,20.513941866979252
1,0,haar_random,seeqst_uniform,10,3,100,mean,1,300,3.47249584437732,6.86060853364592
1,0,haar_random,seeqst_uniform,10,3,100,mean,1,1000,1.4895383688288393,4.1443222755433755
1,0,haar_random,seeqst_uniform,10,3,100,mean,1,3000,0.78113811765999,2.0746745759864216
1,0,haar_random,seeqst_uniform,10,3,100,mean,1,5000,0.6893333273231519,2.0341830336277074
1,0,haar_random,seeqst_uniform,10,3,100,mean,1,10000,0.4524579905058784,1.033085373202423
1,0,haar_random,seeqst_uniform,10,3,100,mean,1,15000,0.3578946995342708,0.828285373202423
1,0,haar_random,seeqst_uniform,10,3,100,mean,1,20000,0.317892178023804,0.930685373202423
1,0,haar_random,seeqst_uniform,10,3,100,mean,1,25000,0.2776930172979167,0.7453067543882635
1,0,haar_random,seeqst_uniform,10,3,100,mean,1,30000,0.2402700311857647,0.6792466658921962
1,0,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,10,9.291794155341906,89.91932717665267
1,0,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,30,5.251965458498703,30.001910317704578
1,0,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,100,2.7923090336069776,9.014602287299414
1,0,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,300,1.414746065944794,3.060597303837654
1,0,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,1000,0.6776200851810923,2.722360226852482
1,0,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,3000,0.3229189458548927,1.2007429461342731
1,0,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,5000,0.3377734812844821,1.5015401358646996
1,0,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,10000,0.23731122291564752,0.9507671985741282
1,0,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,15000,0.19334993709403173,0.770875986884941
1,0,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,20000,0.15910943572765218,0.6359575781180506
1,0,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,25000,0.13087197694918132,0.4110935635065667
1,0,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,30000,0.11941384349016468,0.38111169489170216
1,1,haar_random,pauli,10,3,100,mean,1,10,0.03392651393632673,0.08396372325300984
1,1,haar_random,pauli,10,3,100,mean,1,30,0.03392651393632673,0.08396372325300984
1,1,haar_random,pauli,10,3,100,mean,1,100,0.03392651393632673,0.08396372325300984
1,1,haar_random,pauli,10,3,100,mean,1,300,0.03392651393632673,0.08396372325300984
1,1,haar_random,pauli,10,3,100,mean,1,1000,5.905845665685487,59.05748279272145
1,1,haar_random,pauli,10,3,100,mean,1,3000,1.9694403353568763,19.69148279272147
1,1,haar_random,pauli,10,3,100,mean,1,5000,2.041769073131415,11.818282792721476
1,1,haar_random,pauli,10,3,100,mean,1,10000,1.955047765409049,5.941226143976126
1,1,haar_random,pauli,10,3,100,mean,1,15000,1.5747877635911278,3.9820255983782284
1,1,haar_random,pauli,10,3,100,mean,1,20000,1.4486943300541923,3.036413723253008
1,1,haar_random,pauli,10,3,100,mean,1,25000,1.3630553010858328,4.662133418901189
1,1,haar_random,pauli,10,3,100,mean,1,30000,1.2141457827489601,3.8748134189011894
1,1,haar_random,clifford,10,3,100,mean,1,10,17.743497271160525,102.44195843956636
1,1,haar_random,clifford,10,3,100,mean,1,30,6.823891415727093,34.15039905651556
1,1,haar_random,clifford,10,3,100,mean,1,100,2.704202673780388,10.263335301138387
1,1,haar_random,clifford,10,3,100,mean,1,300,1.8017000828664815,6.856112594678755
1,1,haar_random,clifford,10,3,100,mean,1,1000,0.8718061212671289,3.0977792613454316
1,1,haar_random,clifford,10,3,100,mean,1,3000,0.5364245171905693,1.67900986276359
1,1,haar_random,clifford,10,3,100,mean,1,5000,0.3719356940269136,1.041966604204543
1,1,haar_random,clifford,10,3,100,mean,1,10000,0.2960074408800926,0.8525680295246846
1,1,haar_random,clifford,10,3,100,mean,1,15000,0.23742481782613523,0.7686332708712107
1,1,haar_random,clifford,10,3,100,mean,1,20000,0.19958085971420356,0.4938312203109085
1,1,haar_random,clifford,10,3,100,mean,1,25000,0.20145991753173628,0.46308122031090854
1,1,haar_random,clifford,10,3,100,mean,1,30000,0.1801544666868968,0.423445534780675
1,1,haar_random,seeqst_uniform,10,3,100,mean,1,10,0.03392651393632673,0.08396372325300984
1,1,haar_random,seeqst_uniform,10,3,100,mean,1,30,13.647021228989008,68.24577383394278
1,1,haar_random,seeqst_uniform,10,3,100,mean,1,100,7.925113856095605,20.535093632851485
1,1,haar_random,seeqst_uniform,10,3,100,mean,1,300,3.4049735920662436,6.88176029951815
1,1,haar_random,seeqst_uniform,10,3,100,mean,1,1000,1.5151385216418034,4.122037000725771
1,1,haar_random,seeqst_uniform,10,3,100,mean,1,3000,0.8386931821164789,2.0740370007257716
1,1,haar_random,seeqst_uniform,10,3,100,mean,1,5000,0.6502489320955336,1.6468827927214813
1,1,haar_random,seeqst_uniform,10,3,100,mean,1,10000,0.4456128137661122,1.615548048173777
1,1,haar_random,seeqst_uniform,10,3,100,mean,1,15000,0.38952150672345703,1.2059480481737768
1,1,haar_random,seeqst_uniform,10,3,100,mean,1,20000,0.3315140459816669,0.8057544652193233
1,1,haar_random,seeqst_uniform,10,3,100,mean,1,25000,0.32831531341925185,0.9514975018185122
1,1,haar_random,seeqst_uniform,10,3,100,mean,1,30000,0.28429693834387565,0.7963480481737768
1,1,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,10,6.159480003607329,38.56600847296715
1,1,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,30,3.639482008380596,30.036962247716005
1,1,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,100,2.155922713700314,9.056347165558165
1,1,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,300,1.0991606570622552,3.0599734425852607
1,1,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,1000,0.6088939680456797,2.702737425882919
1,1,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,3000,0.36498977011135625,1.5034626812883383
1,1,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,5000,0.2736802693858804,0.6692922945507845
1,1,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,10000,0.1993166353145267,0.6644712139052655
1,1,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,15000,0.16916680170138917,0.6692922945507846
1,1,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,20000,0.1488896744389498,0.4894010828615976
1,1,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,25000,0.13703015047014613,0.4337324182242007
1,1,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,30000,0.12877010200064504,0.3694736084021395
1,2,haar_random,pauli,10,3,100,mean,1,10,0.031175147210587097,0.07913976949901802
1,2,haar_random,pauli,10,3,100,mean,1,30,0.031175147210587714,0.07913976949901802
1,2,haar_random,pauli,10,3,100,mean,1,100,0.03117514721058793,0.07913976949901802
1,2,haar_random,pauli,10,3,100,mean,1,300,27.83997799627092,196.86396694515014
1,2,haar_random,pauli,10,3,100,mean,1,1000,8.354842152471674,59.08296694515021
1,2,haar_random,pauli,10,3,100,mean,1,3000,3.412314788677583,19.716966945150226
1,2,haar_random,pauli,10,3,100,mean,1,5000,2.048730476499553,11.84376694515023
1,2,haar_random,pauli,10,3,100,mean,1,10000,2.13177048768786,5.9395872532264065
1,2,haar_random,pauli,10,3,100,mean,1,15000,1.9705333168220411,7.8570389621963965
1,2,haar_random,pauli,10,3,100,mean,1,20000,1.7476785896403026,5.888738962196397
1,2,haar_random,pauli,10,3,100,mean,1,25000,1.5355176930301246,4.707758962196398
1,2,haar_random,pauli,10,3,100,mean,1,30000,1.405602015158166,3.920741021587862
1,2,haar_random,clifford,10,3,100,mean,1,10,22.90602324650307,102.44195843956636
1,2,haar_random,clifford,10,3,100,mean,1,30,8.353404659607868,34.10862510623327
1,2,haar_random,clifford,10,3,100,mean,1,100,2.8868880709017617,10.282028371216283
1,2,haar_random,clifford,10,3,100,mean,1,300,1.6341887280369993,3.47912302691635
1,2,haar_random,clifford,10,3,100,mean,1,1000,0.9221651685424165,3.137456360249684
1,2,haar_random,clifford,10,3,100,mean,1,3000,0.6114372661918469,1.3863527317487765
1,2,haar_random,clifford,10,3,100,mean,1,5000,0.43391686745185337,1.0223098227117269
1,2,haar_random,clifford,10,3,100,mean,1,10000,0.31880107797783536,0.8165799992255263
1,2,haar_random,clifford,10,3,100,mean,1,15000,0.2861850134678571,0.7100079093197516
1,2,haar_random,clifford,10,3,100,mean,1,20000,0.22820128218825883,0.5321860650821111
1,2,haar_random,clifford,10,3,100,mean,1,25000,0.2313755587846986,0.5321205830267649
1,2,haar_random,clifford,10,3,100,mean,1,30000,0.20025435367647415,0.43667457598641995
1,2,haar_random,seeqst_uniform,10,3,100,mean,1,10,28.962557841772654,204.82292410915696
1,2,haar_random,seeqst_uniform,10,3,100,mean,1,30,13.649438789719449,68.28959077582361
1,2,haar_random,seeqst_uniform,10,3,100,mean,1,100,7.377112125774841,20.531162671447483
1,2,haar_random,seeqst_uniform,10,3,100,mean,1,300,3.669094643305672,13.704496004780815
1,2,haar_random,seeqst_uniform,10,3,100,mean,1,1000,1.5304643951798855,4.147162671447481
1,2,haar_random,seeqst_uniform,10,3,100,mean,1,3000,0.8274195740162573,2.0746745759864216
1,2,haar_random,seeqst_uniform,10,3,100,mean,1,5000,0.6518099776676766,2.0341830336277074
1,2,haar_random,seeqst_uniform,10,3,100,mean,1,10000,0.5035535542790924,1.615548048173777
1,2,haar_random,seeqst_uniform,10,3,100,mean,1,15000,0.39406256651997074,1.2059480481737768
1,2,haar_random,seeqst_uniform,10,3,100,mean,1,20000,0.33290831870533916,0.8057544652193233
1,2,haar_random,seeqst_uniform,10,3,100,mean,1,25000,0.3128973376861534,0.9514975018185122
1,2,haar_random,seeqst_uniform,10,3,100,mean,1,30000,0.29041627445194285,0.7963480481737768
1,2,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,10,9.148863297822833,89.97769154227258
1,2,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,30,3.1968757531893455,30.01395431254354
1,2,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,100,1.7507469561676696,9.026646282138376
1,2,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,300,1.353799471938843,3.8349080062722978
1,2,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,1000,0.6242563916030667,1.8147978220036929
1,2,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,3000,0.39560060053991347,1.2172986677681819
1,2,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,5000,0.2833541374588322,0.7375887699303496
1,2,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,10000,0.2078300938267168,0.5583180790763893
1,2,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,15000,0.18501571580277343,0.7332230393118332
1,2,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,20000,0.14824071453139628,0.430988715790361
1,2,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,25000,0.15174408382066382,0.41427612541989495
1,2,haar_random,seeqst_binomial_tuned,10,3,100,mean,1,30000,0.14252910681749828,0.4633862217780525
1,3,haar_random,pauli,10,3,100,mean,1,10,0.03197536323274863,0.0779928174112098
1,3,haar_random,pauli,10,3,100,mean,1,30,0.03197536323274863,0.0779928174112098
1,3,haar_random,pauli,10,3,100,mean,1,100,0.03197536323274863,0.0779928174112098
1,3,haar_random,pauli,10,3,100,mean,1,300,0.03197536323274863,0.0779928174112098
1,3,haar_random,pauli,10,3,100,mean,1,1000,5.901418827924126,59.01333279879717
1,3,haar_random,pauli,10,3,100,mean,1,3000,2.7804802923419145,19.672024037680767
1,3,haar_random,pauli,10,3,100,mean,1,5000,2.3597304240029318,11.827778260659267
1,3,haar_random,pauli,10,3,100,mean,1,10000,2.4359008069592383,11.774132798797197
1,3,haar_random,pauli,10,3,100,mean,1,15000,1.7635198439526862,3.9767205830267653
1,3,haar_random,pauli,10,3,100,mean,1,20000,1.41758619364068,3.0072002964371776
1,3,haar_random,pauli,10,3,100,mean,1,25000,1.2487962082427149,2.416710296437178
1,3,haar_random,pauli,10,3,100,mean,1,30000,1.0944974871548723,2.023050296437178
1,3,haar_random,clifford,10,3,100,mean,1,10,22.92200996628856,102.53939370252097
1,3,haar_random,clifford,10,3,100,mean,1,30,7.642256481978093,34.20606036918783
1,3,haar_random,clifford,10,3,100,mean,1,100,2.900373060227381,10.289393702521235
1,3,haar_random,clifford,10,3,100,mean,1,300,1.7759101483127155,6.819569827137098
1,3,haar_random,clifford,10,3,100,mean,1,1000,0.9652838952318549,2.1090267924094923
1,3,haar_random,clifford,10,3,100,mean,1,3000,0.678199222029448,1.6420053354185893
1,3,haar_random,clifford,10,3,100,mean,1,5000,0.4789194791767036,1.0731987785447015
1,3,haar_random,clifford,10,3,100,mean,1,10000,0.36094262865892074,1.0264682015396884
1,3,haar_random,clifford,10,3,100,mean,1,15000,0.3081464410245031,0.8106934590761619
1,3,haar_random,clifford,10,3,100,mean,1,20000,0.24888414476610063,0.6227767924094959
1,3,haar_random,clifford,10,3,100,mean,1,25000,0.23430459570953524,0.5321205830267649
1,3,haar_random,clifford,10,3,100,mean,1,30000,0.2162713867679105,0.5606987785447027
1,3,haar_random,seeqst_uniform,10,3,100,mean,1,10,0.03197536323274863,0.0779928174112098
1,3,haar_random,seeqst_uniform,10,3,100,mean,1,30,9.650437103768143,68.24577383394278
1,3,haar_random,seeqst_uniform,10,3,100,mean,1,100,6.474480198649264,20.54719293922388
1,3,haar_random,seeqst_uniform,10,3,100,mean,1,300,2.9727098933143226,6.893859605890547
1,3,haar_random,seeqst_uniform,10,3,100,mean,1,1000,1.4351926075686803,2.1151929392238795
1,3,haar_random,seeqst_uniform,10,3,100,mean,1,3000,0.8935863374848888,2.076196066872455
1,3,haar_random,seeqst_uniform,10,3,100,mean,1,5000,0.675857126884204,1.6326175954766338
