state_repeat,obs_repeat,state_type,ensemble,n,m,rest_mode,num_observables,estimator,mom_num_groups,n_sample,rmse,max_error
0,5,haar_random,pauli,6,5,random,50,mean,1,200,1.852711284565008,7.267442687174647
0,5,haar_random,pauli,6,5,random,50,mean,1,400,1.5406859238518358,5.282136213433134
0,5,haar_random,pauli,6,5,random,50,mean,1,600,1.202775013846426,3.5971546630662288
0,5,haar_random,pauli,6,5,random,50,mean,1,800,1.0195344293405306,2.7775216685010897
0,5,haar_random,pauli,6,5,random,50,mean,1,1000,0.8866208321895587,2.23077166850109
0,5,haar_random,clifford,6,5,random,50,mean,1,10,1.8531529729181755,6.599718087593527
0,5,haar_random,clifford,6,5,random,50,mean,1,50,1.1084834593492703,2.6850992120374677
0,5,haar_random,clifford,6,5,random,50,mean,1,100,0.6366728337981238,1.857884825005361
0,5,haar_random,clifford,6,5,random,50,mean,1,200,0.6027110879576477,1.3636113491488804
0,5,haar_random,clifford,6,5,random,50,mean,1,400,0.3543422442058691,0.8761113491488812
0,5,haar_random,clifford,6,5,random,50,mean,1,600,0.3354129679403819,1.0434011847095899
0,5,haar_random,clifford,6,5,random,50,mean,1,800,0.2999709134675671,0.7996511847095902
0,5,haar_random,clifford,6,5,random,50,mean,1,1000,0.23891682238629156,0.5884011847095908
0,5,haar_random,seeqst_uniform,6,5,random,50,mean,1,10,5.4628333399663305,13.059975045766747
0,5,haar_random,seeqst_uniform,6,5,random,50,mean,1,50,2.0481983146728173,5.052735799066976
0,5,haar_random,seeqst_uniform,6,5,random,50,mean,1,100,1.3609880792543103,3.6546362134331374
0,5,haar_random,seeqst_uniform,6,5,random,50,mean,1,200,0.7304611873306986,1.8527357990669764
0,5,haar_random,seeqst_uniform,6,5,random,50,mean,1,400,0.44126579209654065,1.2127357990669765
0,5,haar_random,seeqst_uniform,6,5,random,50,mean,1,600,0.40986826479671556,0.9011786702671014
0,5,haar_random,seeqst_uniform,6,5,random,50,mean,1,800,0.3488774771902328,0.696498817922309
0,5,haar_random,seeqst_uniform,6,5,random,50,mean,1,1000,0.315310418563864,0.696498817922309
0,5,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,10,1.821495768936832,3.208782056063099
0,5,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,50,0.9258649158481359,2.303687987962527
0,5,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,100,0.7580512914811491,1.7773231109308514
0,5,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,200,0.4527496038330894,0.9715955439369007
0,5,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,400,0.31114843657541863,0.5611705542332549
0,5,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,600,0.24387579173050214,0.49823292285725135
0,5,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,800,0.19522653815708932,0.4228788172988428
0,5,haar_random,seeqst_binomial_tuned,6,5,random,50,mean,1,1000,0.17992990918932789,0.38555401729884275
0,6,haar_random,pauli,6,5,random,50,mean,1,10,10.871475980365393,72.92717769701545
0,6,haar_random,pauli,6,5,random,50,mean,1,50,2.9993433649678582,14.607177697015487
0,6,haar_random,pauli,6,5,random,50,mean,1,100,1.8811463864375448,7.3171776970154925
