state_repeat,obs_repeat,state_type,ensemble,n,m,num_terms,num_observables,min_xy,rest_mode,coeff_dist,estimator,mom_num_groups,n_sample,rmse,max_error
0,0,random_stabilizer,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,100,16.53351589575874,32.83833217394356
0,0,random_stabilizer,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,300,9.844779284070993,20.984612095978484
0,0,random_stabilizer,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,1000,3.0499499100099126,6.191808945613618
0,0,random_stabilizer,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,3000,1.430932224848725,3.2282309163483074
0,0,random_stabilizer,seeqst_uniform,9,2,5,10,1,z,normal,mean,1,10000,0.7124247142181782,1.6340075588209322
0,0,random_stabilizer,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,10,9.919615315558136,21.842402147496582
0,0,random_stabilizer,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,30,3.7844290315646574,8.713964159457591
0,0,random_stabilizer,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,100,2.937951547366323,7.623373152369858
0,0,random_stabilizer,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,300,1.9132595147430467,4.0539915688034664
0,0,random_stabilizer,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,1000,0.7737056172942286,1.6296203360689803
0,0,random_stabilizer,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,3000,0.5086607389782869,1.0353680621469727
0,0,random_stabilizer,seeqst_binomial_tuned,9,2,5,10,1,z,normal,mean,1,10000,0.20676509853650288,0.46649271062596454
0,0,random_stabilizer,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,10,0.2503306895462068,0.6826139257134651
0,0,random_stabilizer,seeqst_binomial_untuned,9,2,5,10,1,z,normal,mean,1,30,1.993013387645218,4.55469023781861
