state_repeat,obs_repeat,state_type,ensemble,n,m,observable_type,rest_mode,l,num_observables,n_sample,rmse,max_error
0,1,ghz,seeqst_unifsize_tuned,6,2,at_least,random,2,10,3000,0.2071955597979841,0.54
0,2,ghz,pauli,6,2,at_least,random,2,10,10,0.0,0.0
0,2,ghz,pauli,6,2,at_least,random,2,10,30,7.684334714209159,24.29999999999999
0,2,ghz,pauli,6,2,at_least,random,2,10,100,2.3053004142627476,7.2899999999999965
0,2,ghz,pauli,6,2,at_least,random,2,10,300,1.7182694782833097,4.859999999999998
0,2,ghz,pauli,6,2,at_least,random,2,10,1000,0.6915901242788243,1.4579999999999993
0,2,ghz,pauli,6,2,at_least,random,2,10,3000,0.37645398125136076,0.4859999999999998
0,2,ghz,clifford,6,2,at_least,random,2,10,10,2.0554804791094425,6.499999999999988
0,2,ghz,clifford,6,2,at_least,random,2,10,30,1.1867322079278573,2.1666666666666625
0,2,ghz,clifford,6,2,at_least,random,2,10,100,0.7690903718029485,1.2999999999999972
0,2,ghz,clifford,6,2,at_least,random,2,10,300,0.517284576740243,1.0833333333333313
0,2,ghz,clifford,6,2,at_least,random,2,10,1000,0.3790118731649438,0.8449999999999984
0,2,ghz,clifford,6,2,at_least,random,2,10,3000,0.11827698188762001,0.19499999999999962
0,2,ghz,seeqst_uniform,6,2,at_least,random,2,10,10,0.0,0.0
0,2,ghz,seeqst_uniform,6,2,at_least,random,2,10,30,1.3492384683385086,4.266666666666667
0,2,ghz,seeqst_uniform,6,2,at_least,random,2,10,100,1.1448668044798924,1.28
0,2,ghz,seeqst_uniform,6,2,at_least,random,2,10,300,0.6328489375654966,0.8533333333333334
0,2,ghz,seeqst_uniform,6,2,at_least,random,2,10,1000,0.1941216113677197,0.256
0,2,ghz,seeqst_uniform,6,2,at_least,random,2,10,3000,0.201032004085585,0.256
0,2,ghz,seeqst_binomial_tuned,6,2,at_least,random,2,10,10,5.76325103565687,9.112499999999997
0,2,ghz,seeqst_binomial_tuned,6,2,at_least,random,2,10,30,1.9210836785522898,3.037499999999999
0,2,ghz,seeqst_binomial_tuned,6,2,at_least,random,2,10,100,1.5248128983583522,3.6449999999999987
0,2,ghz,seeqst_binomial_tuned,6,2,at_least,random,2,10,300,0.5763251035656869,0.9112499999999997
0,2,ghz,seeqst_binomial_tuned,6,2,at_least,random,2,10,1000,0.30085053650026944,0.7289999999999999
0,2,ghz,seeqst_binomial_tuned,6,2,at_least,random,2,10,3000,0.15278353253050536,0.30374999999999996
0,2,ghz,seeqst_binomial_untuned,6,2,at_least,random,2,10,10,5.741339574709099,18.155709876543206
0,2,ghz,seeqst_binomial_untuned,6,2,at_least,random,2,10,30,2.7064934309143283,6.051903292181069
0,2,ghz,seeqst_binomial_untuned,6,2,at_least,random,2,10,100,1.1482679149418198,1.8155709876543207
0,2,ghz,seeqst_binomial_untuned,6,2,at_least,random,2,10,300,0.6051903292181069,1.2103806584362138
0,2,ghz,seeqst_binomial_untuned,6,2,at_least,random,2,10,1000,0.5199004105782096,0.9077854938271602
0,2,ghz,seeqst_binomial_untuned,6,2,at_least,random,2,10,3000,0.27401157564730677,0.4236332304526748
0,2,ghz,seeqst_unifsize_tuned,6,2,at_least,random,2,10,10,2.8460498941515415,9.0
0,2,ghz,seeqst_unifsize_tuned,6,2,at_least,random,2,10,30,0.9486832980505138,3.0
0,2,ghz,seeqst_unifsize_tuned,6,2,at_least,random,2,10,100,0.6363961030678928,0.9
0,2,ghz,seeqst_unifsize_tuned,6,2,at_least,random,2,10,300,0.48373546489791297,0.9
0,2,ghz,seeqst_unifsize_tuned,6,2,at_least,random,2,10,1000,0.4153673073317158,0.63
0,2,ghz,seeqst_unifsize_tuned,6,2,at_least,random,2,10,3000,0.22807893370497853,0.36
0,0,random_stabilizer,pauli,6,2,at_least,random,2,10,10,23.053004142627472,72.89999999999996
0,0,random_stabilizer,pauli,6,2,at_least,random,2,10,30,7.684334714209159,24.29999999999999
0,0,random_stabilizer,pauli,6,2,at_least,random,2,10,100,3.9928974442126592,7.2899999999999965
0,0,random_stabilizer,pauli,6,2,at_least,random,2,10,300,2.1734580741297944,4.859999999999998
0,0,random_stabilizer,pauli,6,2,at_least,random,2,10,1000,0.8311878848972712,1.4579999999999993
0,0,random_stabilizer,pauli,6,2,at_least,random,2,10,3000,0.5487712638249198,0.7289999999999996
0,0,random_stabilizer,clifford,6,2,at_least,random,2,10,10,2.9068883707497197,6.4999999999999885
0,0,random_stabilizer,clifford,6,2,at_least,random,2,10,30,1.8127633908238265,4.333333333333324
0,0,random_stabilizer,clifford,6,2,at_least,random,2,10,100,0.8474963126763423,1.949999999999995
0,0,random_stabilizer,clifford,6,2,at_least,random,2,10,300,0.5307227776030208,1.2999999999999972
